consensus_timestamp,transaction_id,account,amount,is_approval
2023-05-16T13:45:36.388113,0.0.690356-1684259112-028425273,0.0.4,0.00177625,False
2023-05-16T13:45:36.388113,0.0.690356-1684259112-028425273,0.0.98,0.04421287,False
2023-05-16T13:45:36.388113,0.0.690356-1684259112-028425273,0.0.800,-2.16153504,False
2023-05-16T13:45:36.388113,0.0.690356-1684259112-028425273,0.0.690356,-0.04598912,False
2023-05-16T13:45:36.388113,0.0.690356-1684259112-028425273,0.0.723452,"1,515.08553504",False
2023-05-16T13:45:36.388113,0.0.690356-1684259112-028425273,0.0.848824,"-1,660.00000000",False
2023-05-16T13:45:36.388113,0.0.690356-1684259112-028425273,0.0.1105380,113.87600000,False
2023-05-16T13:45:36.388113,0.0.690356-1684259112-028425273,0.0.2254995,33.20000000,False
2023-05-16T13:39:51.191820,0.0.40730-1684258780-509000000,0.0.4,0.00008134,False
2023-05-16T13:39:51.191820,0.0.40730-1684258780-509000000,0.0.98,0.00191369,False
2023-05-16T13:39:51.191820,0.0.40730-1684258780-509000000,0.0.800,-2.24309568,False
2023-05-16T13:39:51.191820,0.0.40730-1684258780-509000000,0.0.40730,-532.71755978,False
2023-05-16T13:39:51.191820,0.0.40730-1684258780-509000000,0.0.180409,534.95866043,False
2023-05-16T13:31:42.222301,0.0.690356-1684258287-404950649,0.0.4,0.00177653,False
2023-05-16T13:31:42.222301,0.0.690356-1684258287-404950649,0.0.98,0.04421844,False
2023-05-16T13:31:42.222301,0.0.690356-1684258287-404950649,0.0.800,-57.96699888,False
2023-05-16T13:31:42.222301,0.0.690356-1684258287-404950649,0.0.624045,"-2,792.03300112",False
2023-05-16T13:31:42.222301,0.0.690356-1684258287-404950649,0.0.690356,-0.04599497,False
2023-05-16T13:31:42.222301,0.0.690356-1684258287-404950649,0.0.999404,27.93000000,False
2023-05-16T13:31:42.222301,0.0.690356-1684258287-404950649,0.0.1332229,167.58000000,False
2023-05-16T13:31:42.222301,0.0.690356-1684258287-404950649,0.0.2129167,"2,597.49000000",False
2023-05-16T13:31:42.222301,0.0.690356-1684258287-404950649,0.0.2254995,57.00000000,False
2023-05-16T13:28:39.232615,0.0.1928606-1684258112-655929119,0.0.4,0.00007702,False
2023-05-16T13:28:39.232615,0.0.1928606-1684258112-655929119,0.0.98,0.00182738,False
2023-05-16T13:28:39.232615,0.0.1928606-1684258112-655929119,0.0.800,-7.99347696,False
2023-05-16T13:28:39.232615,0.0.1928606-1684258112-655929119,0.0.1928606,"-9,011.38055240",False
2023-05-16T13:28:39.232615,0.0.1928606-1684258112-655929119,0.0.2112355,"9,019.37212496",False
2023-05-16T13:26:34.495302,0.0.690356-1684257981-840478437,0.0.4,0.00177625,False
2023-05-16T13:26:34.495302,0.0.690356-1684257981-840478437,0.0.98,0.04421287,False
2023-05-16T13:26:34.495302,0.0.690356-1684257981-840478437,0.0.800,-0.29027040,False
2023-05-16T13:26:34.495302,0.0.690356-1684257981-840478437,0.0.614321,-300.00000000,False
2023-05-16T13:26:34.495302,0.0.690356-1684257981-840478437,0.0.690356,-0.04598912,False
2023-05-16T13:26:34.495302,0.0.690356-1684257981-840478437,0.0.833923,279.59027040,False
2023-05-16T13:26:34.495302,0.0.690356-1684257981-840478437,0.0.1039123,14.70000000,False
2023-05-16T13:26:34.495302,0.0.690356-1684257981-840478437,0.0.2254995,6.00000000,False
2023-05-16T13:26:22.793616,0.0.690356-1684257963-360868304,0.0.4,0.00177639,False
2023-05-16T13:26:22.793616,0.0.690356-1684257963-360868304,0.0.98,0.04421565,False
2023-05-16T13:26:22.793616,0.0.690356-1684257963-360868304,0.0.800,-1.27469664,False
2023-05-16T13:26:22.793616,0.0.690356-1684257963-360868304,0.0.614321,-273.87079472,False
2023-05-16T13:26:22.793616,0.0.690356-1684257963-360868304,0.0.690356,-0.04599204,False
2023-05-16T13:26:22.793616,0.0.690356-1684257963-360868304,0.0.720563,256.17049136,False
2023-05-16T13:26:22.793616,0.0.690356-1684257963-360868304,0.0.1039123,13.47500000,False
2023-05-16T13:26:22.793616,0.0.690356-1684257963-360868304,0.0.2254995,5.50000000,False
2023-05-16T13:12:56.590281,0.0.950-1684257116-000000478,0.0.4,0.00007783,False
2023-05-16T13:12:56.590281,0.0.950-1684257116-000000478,0.0.98,0.00184353,False
2023-05-16T13:12:56.590281,0.0.950-1684257116-000000478,0.0.800,-0.39266640,False
2023-05-16T13:12:56.590281,0.0.950-1684257116-000000478,0.0.950,-59.54893152,False
2023-05-16T13:12:56.590281,0.0.950-1684257116-000000478,0.0.45385,59.93967656,False
2023-05-16T12:42:10.133687,0.0.1901601-1684255318-590000000,0.0.4,0.00008036,False
2023-05-16T12:42:10.133687,0.0.1901601-1684255318-590000000,0.0.98,0.00189561,False
2023-05-16T12:42:10.133687,0.0.1901601-1684255318-590000000,0.0.800,-48.75794784,False
2023-05-16T12:42:10.133687,0.0.1901601-1684255318-590000000,0.0.407219,"68,585.20768542",False
2023-05-16T12:42:10.133687,0.0.1901601-1684255318-590000000,0.0.1901601,"-68,536.45171355",False
2023-05-16T12:24:19.338374,0.0.305869-1684254248-087258590,0.0.4,0.00007897,False
2023-05-16T12:24:19.338374,0.0.305869-1684254248-087258590,0.0.98,0.00186779,False
2023-05-16T12:24:19.338374,0.0.305869-1684254248-087258590,0.0.800,-38.35647312,False
2023-05-16T12:24:19.338374,0.0.305869-1684254248-087258590,0.0.24640,0.01899863,False
2023-05-16T12:24:19.338374,0.0.305869-1684254248-087258590,0.0.305869,38.33552773,False
2023-05-16T12:21:39.817574,0.0.704238-1684254086-490249446,0.0.4,0.00007836,False
2023-05-16T12:21:39.817574,0.0.704238-1684254086-490249446,0.0.98,0.00185156,False
2023-05-16T12:21:39.817574,0.0.704238-1684254086-490249446,0.0.800,-0.10150560,False
2023-05-16T12:21:39.817574,0.0.704238-1684254086-490249446,0.0.704238,0.09957568,False
2023-05-16T12:17:17.081397,0.0.1067766-1684253830-206127419,0.0.4,0.00007737,False
2023-05-16T12:17:17.081397,0.0.1067766-1684253830-206127419,0.0.98,0.00183580,False
2023-05-16T12:17:17.081397,0.0.1067766-1684253830-206127419,0.0.800,-80.96300352,False
2023-05-16T12:17:17.081397,0.0.1067766-1684253830-206127419,0.0.1067766,"-34,094.29972240",False
2023-05-16T12:17:17.081397,0.0.1067766-1684253830-206127419,0.0.1475716,"34,175.26081275",False
2023-05-16T12:09:12.911545,0.0.11417-1684253341-276713452,0.0.4,0.00007816,False
2023-05-16T12:09:12.911545,0.0.11417-1684253341-276713452,0.0.98,0.00185156,False
2023-05-16T12:09:12.911545,0.0.11417-1684253341-276713452,0.0.800,"-205,189.44268368",False
2023-05-16T12:09:12.911545,0.0.11417-1684253341-276713452,0.0.11417,"204,086.44075396",False
2023-05-16T12:09:12.911545,0.0.11417-1684253341-276713452,0.0.2561691,"1,103.00000000",False
2023-05-16T12:08:47.390228,0.0.690356-1684253310-935281612,0.0.4,0.00178458,False
2023-05-16T12:08:47.390228,0.0.690356-1684253310-935281612,0.0.98,0.04441940,False
2023-05-16T12:08:47.390228,0.0.690356-1684253310-935281612,0.0.800,-0.58356816,False
2023-05-16T12:08:47.390228,0.0.690356-1684253310-935281612,0.0.271986,205.80000000,False
2023-05-16T12:08:47.390228,0.0.690356-1684253310-935281612,0.0.690356,-0.04620398,False
2023-05-16T12:08:47.390228,0.0.690356-1684253310-935281612,0.0.850679,"3,224.78356816",False
2023-05-16T12:08:47.390228,0.0.690356-1684253310-935281612,0.0.2208114,"-3,500.00000000",False
2023-05-16T12:08:47.390228,0.0.690356-1684253310-935281612,0.0.2254995,70.00000000,False
2023-05-16T12:05:25.482321,0.0.447411-1684253113-898000000,0.0.4,0.00008171,False
2023-05-16T12:05:25.482321,0.0.447411-1684253113-898000000,0.0.98,0.00192251,False
2023-05-16T12:05:25.482321,0.0.447411-1684253113-898000000,0.0.800,-3.56801088,False
2023-05-16T12:05:25.482321,0.0.447411-1684253113-898000000,0.0.180409,"5,012.01611616",False
2023-05-16T12:05:25.482321,0.0.447411-1684253113-898000000,0.0.447411,"-5,008.45010950",False
2023-05-16T12:02:47.651525,0.0.1486246-1684252954-968194932,0.0.4,0.00007819,False
2023-05-16T12:02:47.651525,0.0.1486246-1684252954-968194932,0.0.98,0.00185202,False
2023-05-16T12:02:47.651525,0.0.1486246-1684252954-968194932,0.0.800,-8.90471232,False
2023-05-16T12:02:47.651525,0.0.1486246-1684252954-968194932,0.0.1486246,8.72468786,False
2023-05-16T12:02:47.651525,0.0.1486246-1684252954-968194932,0.0.1753459,0.17809425,False
2023-05-16T11:58:46.736813,0.0.1503497-1684252715-493460155,0.0.4,0.00007831,False
2023-05-16T11:58:46.736813,0.0.1503497-1684252715-493460155,0.0.98,0.00185512,False
2023-05-16T11:58:46.736813,0.0.1503497-1684252715-493460155,0.0.800,-129.93589392,False
2023-05-16T11:58:46.736813,0.0.1503497-1684252715-493460155,0.0.1503497,129.74374809,False
2023-05-16T11:58:46.736813,0.0.1503497-1684252715-493460155,0.0.1753459,0.19021240,False
2023-05-16T11:16:44.761449,0.0.611791-1684250172-049000000,0.0.4,0.00008068,False
2023-05-16T11:16:44.761449,0.0.611791-1684250172-049000000,0.0.98,0.00306399,False
2023-05-16T11:16:44.761449,0.0.611791-1684250172-049000000,0.0.800,-4.67958624,False
2023-05-16T11:16:44.761449,0.0.611791-1684250172-049000000,0.0.611791,-413.00314467,False
2023-05-16T11:16:44.761449,0.0.611791-1684250172-049000000,0.0.2189305,417.67958624,False
2023-05-16T11:04:51.543089,0.0.83-1684249481-691866000,0.0.4,0.00101224,False
2023-05-16T11:04:51.543089,0.0.83-1684249481-691866000,0.0.83,"-519,014.15399503",False
2023-05-16T11:04:51.543089,0.0.83-1684249481-691866000,0.0.98,0.00427286,False
2023-05-16T11:04:51.543089,0.0.83-1684249481-691866000,0.0.800,"519,014.14870993",False
2023-05-16T11:01:20.497344,0.0.1751831-1684249266-388957413,0.0.4,0.00007834,False
2023-05-16T11:01:20.497344,0.0.1751831-1684249266-388957413,0.0.98,0.00185558,False
2023-05-16T11:01:20.497344,0.0.1751831-1684249266-388957413,0.0.800,-3.89318496,False
2023-05-16T11:01:20.497344,0.0.1751831-1684249266-388957413,0.0.1751831,3.81338734,False
2023-05-16T11:01:20.497344,0.0.1751831-1684249266-388957413,0.0.1753459,0.07786370,False
2023-05-16T10:58:32.960678,0.0.1349489-1684249100-953429536,0.0.4,0.00007828,False
2023-05-16T10:58:32.960678,0.0.1349489-1684249100-953429536,0.0.98,0.00184769,False
2023-05-16T10:58:32.960678,0.0.1349489-1684249100-953429536,0.0.800,-87.85078176,False
2023-05-16T10:58:32.960678,0.0.1349489-1684249100-953429536,0.0.1349489,87.84885579,False
2023-05-16T10:58:28.804609,0.0.285576-1684249099-003819227,0.0.4,0.00007802,False
2023-05-16T10:58:28.804609,0.0.285576-1684249099-003819227,0.0.98,0.00184815,False
2023-05-16T10:58:28.804609,0.0.285576-1684249099-003819227,0.0.800,-1.53415920,False
2023-05-16T10:58:28.804609,0.0.285576-1684249099-003819227,0.0.285576,-994.00192617,False
2023-05-16T10:58:28.804609,0.0.285576-1684249099-003819227,0.0.850732,995.53415920,False
2023-05-16T10:54:11.799550,0.0.1249721-1684248836-213985086,0.0.4,0.00007800,False
2023-05-16T10:54:11.799550,0.0.1249721-1684248836-213985086,0.0.98,0.00184769,False
2023-05-16T10:54:11.799550,0.0.1249721-1684248836-213985086,0.0.800,-0.09776592,False
2023-05-16T10:54:11.799550,0.0.1249721-1684248836-213985086,0.0.1249721,0.09388491,False
2023-05-16T10:54:11.799550,0.0.1249721-1684248836-213985086,0.0.1753459,0.00195532,False
2023-05-16T10:50:03.887967,0.0.1067766-1684248597-960972838,0.0.4,0.00007721,False
2023-05-16T10:50:03.887967,0.0.1067766-1684248597-960972838,0.0.98,0.00183196,False
2023-05-16T10:50:03.887967,0.0.1067766-1684248597-960972838,0.0.800,-0.00267120,False
2023-05-16T10:50:03.887967,0.0.1067766-1684248597-960972838,0.0.1067766,-375.57997917,False
2023-05-16T10:50:03.887967,0.0.1067766-1684248597-960972838,0.0.1256320,375.58074120,False
2023-05-16T10:46:27.283405,0.0.1742162-1684248376-098090760,0.0.4,0.00007802,False
2023-05-16T10:46:27.283405,0.0.1742162-1684248376-098090760,0.0.98,0.00184815,False
2023-05-16T10:46:27.283405,0.0.1742162-1684248376-098090760,0.0.800,-11.69095200,False
2023-05-16T10:46:27.283405,0.0.1742162-1684248376-098090760,0.0.1742162,11.49745784,False
2023-05-16T10:46:27.283405,0.0.1742162-1684248376-098090760,0.0.1753459,0.19156799,False
2023-05-16T10:42:34.922427,0.0.180409-1684248140-417496769,0.0.4,0.00007800,False
2023-05-16T10:42:34.922427,0.0.180409-1684248140-417496769,0.0.98,0.00184769,False
2023-05-16T10:42:34.922427,0.0.180409-1684248140-417496769,0.0.800,-131.13241344,False
2023-05-16T10:42:34.922427,0.0.180409-1684248140-417496769,0.0.180409,"-16,892.83688152",False
2023-05-16T10:42:34.922427,0.0.180409-1684248140-417496769,0.0.919618,"17,023.96736927",False
2023-05-16T10:39:35.149317,0.0.1067766-1684247969-043032635,0.0.4,0.00007728,False
2023-05-16T10:39:35.149317,0.0.1067766-1684247969-043032635,0.0.98,0.00183334,False
2023-05-16T10:39:35.149317,0.0.1067766-1684247969-043032635,0.0.800,-85.99144848,False
2023-05-16T10:39:35.149317,0.0.1067766-1684247969-043032635,0.0.1067766,"-5,770.00191062",False
2023-05-16T10:39:35.149317,0.0.1067766-1684247969-043032635,0.0.1441042,"5,855.99144848",False
2023-05-16T10:39:02.327853,0.0.1458012-1684247929-948851004,0.0.4,0.00007802,False
2023-05-16T10:39:02.327853,0.0.1458012-1684247929-948851004,0.0.98,0.00184815,False
2023-05-16T10:39:02.327853,0.0.1458012-1684247929-948851004,0.0.800,-0.93883776,False
2023-05-16T10:39:02.327853,0.0.1458012-1684247929-948851004,0.0.1458012,0.91813483,False
2023-05-16T10:39:02.327853,0.0.1458012-1684247929-948851004,0.0.1753459,0.01877676,False
2023-05-16T10:11:43.295402,0.0.690356-1684246291-775244830,0.0.4,0.00178085,False
2023-05-16T10:11:43.295402,0.0.690356-1684246291-775244830,0.0.98,0.04432660,False
2023-05-16T10:11:43.295402,0.0.690356-1684246291-775244830,0.0.800,-6.78858768,False
2023-05-16T10:11:43.295402,0.0.690356-1684246291-775244830,0.0.657759,232.75000000,False
2023-05-16T10:11:43.295402,0.0.690356-1684246291-775244830,0.0.690356,-0.04610745,False
2023-05-16T10:11:43.295402,0.0.690356-1684246291-775244830,0.0.1039123,19.03858768,False
2023-05-16T10:11:43.295402,0.0.690356-1684246291-775244830,0.0.1419283,-250.00000000,False
2023-05-16T10:11:43.295402,0.0.690356-1684246291-775244830,0.0.2254995,5.00000000,False
2023-05-16T10:09:11.924212,0.0.1976119-1684246124-593008368,0.0.4,0.00007800,False
2023-05-16T10:09:11.924212,0.0.1976119-1684246124-593008368,0.0.98,0.00184769,False
2023-05-16T10:09:11.924212,0.0.1976119-1684246124-593008368,0.0.800,-12.41324448,False
2023-05-16T10:09:11.924212,0.0.1976119-1684246124-593008368,0.0.1485439,5.00000000,False
2023-05-16T10:09:11.924212,0.0.1976119-1684246124-593008368,0.0.1976119,7.41131879,False
2023-05-16T10:04:05.950135,0.0.690356-1684245827-695213983,0.0.4,0.00089034,False
2023-05-16T10:04:05.950135,0.0.690356-1684245827-695213983,0.0.98,0.02216190,False
2023-05-16T10:04:05.950135,0.0.690356-1684245827-695213983,0.0.800,-7.57320816,False
2023-05-16T10:04:05.950135,0.0.690356-1684245827-695213983,0.0.690356,-0.02305224,False
2023-05-16T10:04:05.950135,0.0.690356-1684245827-695213983,0.0.853534,-94.91973376,False
2023-05-16T10:04:05.950135,0.0.690356-1684245827-695213983,0.0.1669528,100.49294192,False
2023-05-16T10:04:05.950135,0.0.690356-1684245827-695213983,0.0.2254995,2.00000000,False
2023-05-16T09:43:10.348729,0.0.690356-1684244566-166727216,0.0.4,0.00178680,False
2023-05-16T09:43:10.348729,0.0.690356-1684244566-166727216,0.0.98,0.04447475,False
2023-05-16T09:43:10.348729,0.0.690356-1684244566-166727216,0.0.800,-0.18181968,False
2023-05-16T09:43:10.348729,0.0.690356-1684244566-166727216,0.0.568130,27.93000000,False
2023-05-16T09:43:10.348729,0.0.690356-1684244566-166727216,0.0.690356,-0.04626155,False
2023-05-16T09:43:10.348729,0.0.690356-1684244566-166727216,0.0.1097530,251.55181968,False
2023-05-16T09:43:10.348729,0.0.690356-1684244566-166727216,0.0.1312367,-285.00000000,False
2023-05-16T09:43:10.348729,0.0.690356-1684244566-166727216,0.0.2254995,5.70000000,False
2023-05-16T09:39:55.739756,0.0.1264559-1684244384-612000000,0.0.4,0.00008181,False
2023-05-16T09:39:55.739756,0.0.1264559-1684244384-612000000,0.0.98,0.00192490,False
2023-05-16T09:39:55.739756,0.0.1264559-1684244384-612000000,0.0.800,-0.30487296,False
2023-05-16T09:39:55.739756,0.0.1264559-1684244384-612000000,0.0.180409,"1,711.20024263",False
2023-05-16T09:39:55.739756,0.0.1264559-1684244384-612000000,0.0.1264559,"-1,710.89737638",False
2023-05-16T09:36:54.082373,0.0.2321626-1684244200-861226558,0.0.4,0.00007828,False
2023-05-16T09:36:54.082373,0.0.2321626-1684244200-861226558,0.0.98,0.00185433,False
2023-05-16T09:36:54.082373,0.0.2321626-1684244200-861226558,0.0.800,-0.84142800,False
2023-05-16T09:36:54.082373,0.0.2321626-1684244200-861226558,0.0.1753459,0.01682856,False
2023-05-16T09:36:54.082373,0.0.2321626-1684244200-861226558,0.0.2321626,0.82266683,False
2023-05-16T09:22:42.514909,0.0.1987670-1684243350-751027237,0.0.4,0.00007849,False
2023-05-16T09:22:42.514909,0.0.1987670-1684243350-751027237,0.0.98,0.00185851,False
2023-05-16T09:22:42.514909,0.0.1987670-1684243350-751027237,0.0.800,-7.21241808,False
2023-05-16T09:22:42.514909,0.0.1987670-1684243350-751027237,0.0.16952,"5,000.00000000",False
2023-05-16T09:22:42.514909,0.0.1987670-1684243350-751027237,0.0.1987670,"-4,992.78951892",False
2023-05-16T09:22:32.262463,0.0.285576-1684243341-036958415,0.0.4,0.00007838,False
2023-05-16T09:22:32.262463,0.0.285576-1684243341-036958415,0.0.98,0.00185619,False
2023-05-16T09:22:32.262463,0.0.285576-1684243341-036958415,0.0.800,-18.17662560,False
2023-05-16T09:22:32.262463,0.0.285576-1684243341-036958415,0.0.285576,"-3,724.90193457",False
2023-05-16T09:22:32.262463,0.0.285576-1684243341-036958415,0.0.2023497,"3,743.07662560",False
2023-05-16T09:20:56.142060,0.0.1134089-1684243255-210952668,0.0.4,0.00007838,False
2023-05-16T09:20:56.142060,0.0.1134089-1684243255-210952668,0.0.98,0.00185619,False
2023-05-16T09:20:56.142060,0.0.1134089-1684243255-210952668,0.0.800,-1.15556112,False
2023-05-16T09:20:56.142060,0.0.1134089-1684243255-210952668,0.0.1134089,"-1,767.88105341",False
2023-05-16T09:20:56.142060,0.0.1134089-1684243255-210952668,0.0.1987085,"1,769.03467996",False
2023-05-16T09:19:46.466645,0.0.906644-1684243174-186387149,0.0.4,0.00007886,False
2023-05-16T09:19:46.466645,0.0.906644-1684243174-186387149,0.0.98,0.00186594,False
2023-05-16T09:19:46.466645,0.0.906644-1684243174-186387149,0.0.800,-0.22972320,False
2023-05-16T09:19:46.466645,0.0.906644-1684243174-186387149,0.0.906644,-8.40727264,False
2023-05-16T09:19:46.466645,0.0.906644-1684243174-186387149,0.0.1753455,8.63505104,False
2023-05-16T09:16:17.678284,0.0.611791-1684242955-983000000,0.0.4,0.00008086,False
2023-05-16T09:16:17.678284,0.0.611791-1684242955-983000000,0.0.98,0.00306656,False
2023-05-16T09:16:17.678284,0.0.611791-1684242955-983000000,0.0.800,-0.18805248,False
2023-05-16T09:16:17.678284,0.0.611791-1684242955-983000000,0.0.611791,-653.20314742,False
2023-05-16T09:16:17.678284,0.0.611791-1684242955-983000000,0.0.1485682,653.38805248,False
2023-05-16T09:14:39.903538,0.0.595395-1684242874-295139801,0.0.4,0.00007747,False
2023-05-16T09:14:39.903538,0.0.595395-1684242874-295139801,0.0.98,0.00183808,False
2023-05-16T09:14:39.903538,0.0.595395-1684242874-295139801,0.0.800,-28.31418576,False
2023-05-16T09:14:39.903538,0.0.595395-1684242874-295139801,0.0.595395,"-2,074.26398955",False
2023-05-16T09:14:39.903538,0.0.595395-1684242874-295139801,0.0.1427516,"2,102.57625976",False
2023-05-16T09:10:31.920452,0.0.690356-1684242610-386704042,0.0.4,0.00178680,False
2023-05-16T09:10:31.920452,0.0.690356-1684242610-386704042,0.0.98,0.04447475,False
2023-05-16T09:10:31.920452,0.0.690356-1684242610-386704042,0.0.800,-3.04819536,False
2023-05-16T09:10:31.920452,0.0.690356-1684242610-386704042,0.0.690356,-0.04626155,False
2023-05-16T09:10:31.920452,0.0.690356-1684242610-386704042,0.0.845200,-250.00000000,False
2023-05-16T09:10:31.920452,0.0.690356-1684242610-386704042,0.0.1116833,228.83454608,False
2023-05-16T09:10:31.920452,0.0.690356-1684242610-386704042,0.0.1464851,19.21364928,False
2023-05-16T09:10:31.920452,0.0.690356-1684242610-386704042,0.0.2254995,5.00000000,False
2023-05-16T09:01:55.338631,0.0.1155594-1684242114-357957871,0.0.4,0.00007842,False
2023-05-16T09:01:55.338631,0.0.1155594-1684242114-357957871,0.0.98,0.00185712,False
